,fval,BRAF_0,CBL_0,CRAF_0,DUSP_eq,EGFR_eq,ERK_0,GRB2_0,MEK_0,RAS_0,SOS1_0,SPRY_eq,bind_AZ_628_RAF_dG,bind_AZ_628_RAF_kf,bind_AZ_628_RAF_phi,bind_Binimetinib_MEK_dG,bind_Binimetinib_MEK_kf,bind_Binimetinib_MEK_phi,bind_CBL_GRB2_dG,bind_CBL_GRB2_kf,bind_CBL_GRB2_phi,bind_Cobimetinib_MEK_dG,bind_Cobimetinib_MEK_kf,bind_Cobimetinib_MEK_phi,bind_DUSP_pERK_dG,bind_DUSP_pERK_kf,bind_DUSP_pERK_phi,bind_Dabrafenib_RAF_dG,bind_Dabrafenib_RAF_kf,bind_Dabrafenib_RAF_phi,bind_EGFR_EGFR_dG,bind_EGFR_EGFR_kf,bind_EGFR_EGFR_phi,bind_EGF_EGFR_dG,bind_EGF_EGFR_kf,bind_EGF_EGFR_phi,bind_GRB2_SOS1_dG,bind_GRB2_SOS1_kf,bind_GRB2_SOS1_phi,bind_LY3009120_RAF_dG,bind_LY3009120_RAF_kf,bind_LY3009120_RAF_phi,bind_MEK_uERK_dG,bind_MEK_uERK_kf,bind_MEK_uERK_phi,bind_PD0325901_MEK_dG,bind_PD0325901_MEK_kf,bind_PD0325901_MEK_phi,bind_PLX8394_RAF_dG,bind_PLX8394_RAF_kf,bind_PLX8394_RAF_phi,bind_RAF_RAF_dG,bind_RAF_RAF_kf,bind_RAF_RAF_phi,bind_RAF_uMEK_dG,bind_RAF_uMEK_kf,bind_RAF_uMEK_phi,bind_RASgtp_RAF_dG,bind_RASgtp_RAF_kf,bind_RASgtp_RAF_phi,bind_SOS1_RAS_dG,bind_SOS1_RAS_kf,bind_SPRY_GRB2_dG,bind_SPRY_GRB2_kf,bind_SPRY_GRB2_phi,bind_Selumetinib_MEK_dG,bind_Selumetinib_MEK_kf,bind_Selumetinib_MEK_phi,bind_Trametinib_MEK_dG,bind_Trametinib_MEK_kf,bind_Trametinib_MEK_phi,bind_Vemurafenib_RAF_dG,bind_Vemurafenib_RAF_kf,bind_Vemurafenib_RAF_phi,bind_pEGFR_GRB2_dG,bind_pEGFR_GRB2_kf,bind_pEGFR_GRB2_phi,catalyze_CBL_EGFR_ub_kcat,catalyze_DUSP_ERK_u_kcatr,catalyze_EGFR_EGFR_p_kcat,catalyze_EGFR_deg_kM,catalyze_EGFR_deg_kcat,catalyze_EGFR_dub_kcatr,catalyze_EGFR_endo_kcat,catalyze_EGFR_recycl_kcat,catalyze_EGFR_u_kcatr,catalyze_MEKmekiNone_phosphop_ERK_p_kcat,catalyze_NF1_RAS_gdp_kcatr,catalyze_PP2A_MEK_u_kcatr,catalyze_RAF_RAFrafiNone_MEK_p_kcat,catalyze_RAFrafiNone_MEKmekiNone_p_kcat,catalyze_RAFrafiNone_MEKmeki_Binimetinib_p_kcatr,catalyze_RAFrafiNone_MEKmeki_Cobimetinib_p_kcatr,catalyze_RAFrafiNone_MEKmeki_PD0325901_p_kcatr,catalyze_RAFrafiNone_MEKmeki_Selumetinib_p_kcatr,catalyze_RAFrafiNone_MEKmeki_Trametinib_p_kcatr,catalyze_SOS1_RAS_gtp_kcat,catalyze_pERK_BRAF_pT753_kcat,catalyze_pERK_CRAF_pS642_kcat,catalyze_pERK_SOS1_pS1134_kbase,catalyze_pERK_SOS1_pS1134_kcat,catalyze_phosphatase_BRAF_uT753_kcatr,catalyze_phosphatase_CRAF_uS642_kcatr,catalyze_phosphatase_SOS1_uS1134_kcatr,ep_EGFR_EGFR_mod_EGF_single_ddG,ep_RAF_RAF_mod_Dabrafenib_double_ddG,ep_RAF_RAF_mod_Dabrafenib_single_ddG,ep_RAF_RAF_mod_PLX8394_double_ddG,ep_RAF_RAF_mod_PLX8394_single_ddG,ep_RAF_RAF_mod_RASgtp_double_ddG,ep_RAF_RAF_mod_Vemurafenib_double_ddG,ep_RAF_RAF_mod_Vemurafenib_single_ddG,ep_RAF_RAF_mod_pRAF_ddG,ep_RAF_RAS_mod_pRAF_ddG,ep_SOS1S1134p_GRB2_ddG,ep_pMEK_Binimetinib_ddG,ep_pMEK_Cobimetinib_ddG,ep_pMEK_PD0325901_ddG,ep_pMEK_Selumetinib_ddG,ep_pMEK_Trametinib_ddG,mDUSP_eq,mEGFR_eq,mSPRY_eq,msynthesize_pERK_DUSP_kdeg,msynthesize_pERK_EGFR_kdeg,msynthesize_pERK_SPRY_kdeg,pERK_IF_offset,pERK_IF_scale,pMEK_IF_offset,pMEK_IF_scale,psynthesize_pERK_DUSP_kdeg,psynthesize_pERK_EGFR_kdeg,psynthesize_pERK_SPRY_kdeg,synthesize_pERK_DUSP_ERK_gexpslope,synthesize_pERK_DUSP_ERK_kM,synthesize_pERK_EGFR_ERK_gexpslope,synthesize_pERK_EGFR_ERK_kM,synthesize_pERK_SPRY_ERK_gexpslope,synthesize_pERK_SPRY_ERK_kM
20,-99.05591664909468,1093.5998945573344,16176.756621786364,11449.376700101026,3103.41433725154,19396.82137269051,124974.42510890323,45882.28096788196,149577.3990933483,420479.06345796084,6314.504808419354,3385.9694892354946,-4.244853341882361,0.010016652934912516,0.0,-2.4327717082787568,270.0673789405628,0.0,-1.939104448867497,877.778397918665,0.0,-4.488246361679149,1.0349073399164836,0.0,-12.953653784689497,1064086.8890746133,0.0,-7.394823461645643,0.01149148582144672,0.0,-7.701546340283362,55507.093700387224,0.0,-8.68937366295367,4005439.4640211826,0.0,-8.861350060789015,1642116.0168244487,0.0,-5.871190994002633,0.010912743252512956,0.0,-4.306345391681993,230275.5029677336,0.0,-5.362793979492277,594.9691325183167,0.0,-5.8541937279729295,403.2193029666369,0.0,-3.197885768246104,6125.174233448851,0.0,-5.018867516708605,9961.109581307719,0.0,-9.115069477540793,30131.339978633045,0.0,-1.7554710650331515,116401.70656346195,-0.4643820114323665,0.01795406811781595,0.0,-2.348584492790257,32.70155309605792,0.0,-7.011189694149667,32.11432295055004,0.0,-4.108901504227719,210.45578666492082,0.0,-3.6090585018080863,118444.50244025931,0.0,421.886951157118,0.12290809653946264,25836.98491315521,0.009716373194739638,246.44844734840294,0.01648619685288362,4156.150089262237,3850.630459129956,0.03182227684447101,8660.84216988112,0.0008315009248424401,0.6312997682890212,198.1052299574591,7073.983849649871,0.00594239041834371,0.003214961697515775,0.01982735209013965,0.01040093861399698,0.013677928241685,53686.45204154185,563.1152255121403,95.17072317945262,1.4252711595257075,15528.287734844562,0.00011807838019144937,0.014631146572070779,0.036920991806909366,-8.87419632115876,9.358676451475304,-8.613058774451632,11.501614705577474,0.0,-22.88765392515895,9.421324369580102,-6.659670298107461,6.121616345130088,-2.019321660895566,4.488014298406106,1.2486950126534515,4.159513029810484,2.9815951589794456,2.3351764684926657,4.651345046958282,100.16410224664574,42.22713293001133,4.015599130312784,0.7210762493554016,0.286878477960076,1.2967256902460047,0.08088696338011864,2.006208317103887,0.09996541616059121,10.081111651592815,0.37526834009735693,0.10507637327389417,0.1834064506685635,110.78953240226302,0.7947280124691969,4.638460620531494,0.13920425650889484,10986.38345583455,1.3651153624981673
21,-87.56663410350944,1170.5267470796964,15400.249950917767,17705.071803349896,1687.0468366257335,28888.757350138923,160232.43096100297,28291.656120753138,110271.14642365523,162105.63783395843,5366.147181578771,18798.070095944964,-4.154931485410834,0.011182396310003825,0.0,-3.5826389367629665,208.49600416809275,0.0,-9.101769507231865,539504.3332350228,0.0,-4.332307995798899,0.01582621470351815,0.0,-15.699393554855652,67972.84422742951,0.0,-6.9056746094516885,81.49325309327097,0.0,-2.829118480792692,3689757.582203532,0.0,-4.168360011913701,413799.2144060933,0.0,-6.770639345344992,761.5785526522494,0.0,-5.78970457430904,0.010278149829388352,0.0,-6.95661250979319,753725.1744086798,0.0,-5.170146898579108,336.3929822170312,0.0,-5.710538898882142,65.13670106805378,0.0,4.158245317163684,146.17055052499651,0.0,-4.818261402750885,305.64392465666344,0.0,-6.89125553981368,18605.45783239538,0.0,-3.0993570366666607,1969450.612063301,-9.105605880044504,7.720646428088251,0.0,-3.025152001121989,62.25554451103514,0.0,-5.9344730021007885,857.7695028162099,0.0,-3.854540572297582,3.6147028540191353,0.0,-8.440687890776823,85786.97773320183,0.0,30.62406616065818,0.04937898935049779,530.8188259957319,0.0040964037958576,8.79653595089664,0.1548132032841684,22077.444398867334,11.42630778487077,0.008979173088534367,12380.241676275198,0.03927507655342937,0.010144319234012487,2987.2423448793793,221.3055036819801,2.3872716601061484e-05,0.000271309083373691,0.007074229720537487,0.003069519916377852,1.8282884403875098e-05,3260.16226161086,502.91142386929533,5664.072124628816,0.02273418072996008,10.27076893875652,0.0035092306552508908,0.022897501301833722,0.025834089538451625,-9.858316630714546,9.419195603043848,-6.290878976231429,11.167754080733332,0.0,-22.495635366464143,7.146306452070662,-7.22187512609092,4.231105931394721,1.7253339248307813,4.013027312238838,2.640902285406944,8.007871879222751,2.846650015743714,2.9360882805215325,0.8121984414548793,48.316017255419446,27.215109429445718,25.8848793570969,1.2284084311441492,0.2503638229568753,1.3296299596425964,0.08089692551986456,3.7406121349190613,0.0999574208627764,66.02450432150003,1.7220575000598024,0.1659570110138475,0.10759493889454982,76.52640136800206,0.5429391194815674,24.776952170174656,0.9754114142541574,4122.8365463099835,1.3009541222730172
22,-72.93269661185207,1207.69623098735,16623.433837285753,12418.83100052327,5580.609185763798,10858.1446453385,112763.24168535508,51308.55888598471,133225.80216936584,271343.87772038084,5902.24320030925,17097.93340731361,-4.413910950267665,8.362887362143809,0.0,-2.446770567135947,0.01791598391343555,0.0,-5.333049815429211,209.24819949149463,0.0,-4.246606497181651,35.40618153063786,0.0,-11.446225515027749,64648.92474626625,0.0,-7.288691400643425,1188.0527839341778,0.0,0.0557309111673264,8430838.953821128,0.0,-2.3918926959036817,803568.7097653205,0.0,-5.615476664761589,11634.756746370022,0.0,-6.022919320589447,0.7557774549335373,0.0,-2.3472066675138312,14901.142781742406,0.0,-5.523268589883615,177.58370427825116,0.0,-6.053096222474086,264.82662796644274,0.0,4.393029955881444,5780.874345918121,0.0,-4.64551618949246,508.3341338714209,0.0,-7.491612888182571,2637464.5099126934,0.0,-6.070422512714788,21299.731703878988,-5.248304194086583,123.8813848156044,0.0,-2.621551910567684,25.513771744177483,0.0,-6.669428441223605,11.167035917562291,0.0,-4.282353322044889,10.365375980913438,0.0,-3.8881623929171782,8256004.765941016,0.0,1482.8607542499085,0.05606148951234903,34196.10216155357,0.10415700210438814,326.42737240471797,0.01838378426538607,4795.477582374296,11242.263042042312,0.15105138310076535,7829.806543265298,0.013686389017178188,0.0008870744337542974,5724.38039214386,6084.121137778505,1.7603518289462133e-05,0.00023400667134656735,0.00137588264847267,0.00047914535554245767,0.0007265846894690379,4206.831528598137,11.56725061013217,72309.00168620034,1.4506958427927712,1057.8918466387643,0.0004937893351025161,0.2890821336622118,0.07326850107508727,-10.669530131835288,11.429204575947288,-6.769592933997575,11.318391763713851,0.0,-22.768363162086885,6.398899795560017,-10.101747824236442,5.102508010265023,-4.114279776624864,3.647539722163873,6.876658691726906,0.594671312178774,2.9708938771053024,2.262475150040563,3.897443601009507,159.9220922223146,24.253345739596693,20.829734589780315,1.274433803832597,0.8128237107618379,1.4464239671209378,0.0767919766794983,1.8653038534934938,0.09949992400354601,5.994001816135001,0.49293943134425805,0.40532200013130293,0.10846603148495854,44.900822840756724,0.3654210801400615,4.215414487486598,0.052388766640222295,3710.063985373305,1.2596065554972964
23,-65.41931659196393,1259.6789565103122,16457.751100730875,10103.4514433344,1245.0415006107846,2962.1770789352613,112457.53156993852,52016.72608464951,128598.99878488752,149521.56361759666,6068.057534665232,5519.391676974649,-4.897882541359575,0.03059872557706787,0.0,-2.8360607057388645,37.24685121012446,0.0,-8.755914009282948,330246.63767498126,0.0,-4.66918598592329,127.68829470224608,0.0,-12.889920254880822,387023.1039092674,0.0,-7.681677162254994,5520.879142603539,0.0,-4.567125536649137,1100487.8725626396,0.0,-6.074527985672576,2077044.7144371404,0.0,-6.124081510527211,495.6026647047814,0.0,-6.523893657160231,0.01789256925531101,0.0,-0.5001712235950662,55235.450958693466,0.0,-7.543632663874964,145.1888964652835,0.0,-6.429148402778324,887.2615560809126,0.0,3.2858230843046377,3963.698055336421,0.0,-4.60299598043557,4955.481708526472,0.0,-8.791116985561976,5738076.868508979,0.0,-5.547535739311183,205698.04345603072,-7.608667491628307,26.24985305365971,0.0,-4.025151577810864,45.57276425894222,0.0,-5.660997271618171,0.01002229638190829,0.0,-4.782515387701599,33.26395906240486,0.0,-2.777637146572666,66835.19504306857,0.0,1877.7118108736017,0.3975849449213302,1893.317259327138,0.0015789258520976623,768.4224907559861,0.0003932221664614238,61836.95372395158,130.6899771489074,0.029222946682799178,2419.6996434082143,0.0014959663422212093,0.00013776212216816788,50677.55092151816,13344.634655621063,0.0005451755804537434,0.00031853819925568605,0.002341510517752452,0.002846287521102488,0.00011126714070376895,17979.959597283127,39286.20357971488,36075.97773030061,1.8057137747396363,68.56237026223347,0.9303237206891839,0.003991800867757355,0.10857671707023671,-6.239012497689437,11.354445587842754,-4.578891698093504,11.511984595046778,0.0,-23.02119814332481,7.26974834175884,-7.504795243129813,4.124586359588588,4.791896194636956,8.390698193392092,1.9663089050694171,1.1330747018561251,5.1965680854294245,4.007445765104833,-0.6091703267102617,42.89406501021241,6.278671075389305,7.708562479376704,0.19377836965338302,0.1264559413211785,1.1367402637162447,0.0997956982770222,1.7917773485435813,0.09975970857489631,1.6249302988567482,0.43131180429546445,0.34589284188878977,0.9563027722155324,28.234499752144675,0.38377563467230336,6.711901176801149,0.25537618687076663,1009.4680673665879,1.3068922172293915
24,-47.627821796880426,1146.2700100144823,15045.878767438524,12392.882104905828,4317.30631428975,43334.50818408908,97152.97972598528,45249.951250561644,113635.95348513326,635022.6402302826,4619.748837798445,24532.233492365547,-4.099480252699015,0.03478000032705311,0.0,-3.3947673553678057,60.30497155311964,0.0,-0.1942916011607247,210790.13940279244,0.0,-4.774798936302578,4.952792107868466,0.0,-7.314960041157788,2737813.0247270633,0.0,-6.932131465160649,1099.7085429405524,0.0,-7.117805495113856,213357.02427800815,0.0,-3.6232031819666073,105929.47913628852,0.0,-1.777184110545594,5479.709804713389,0.0,-5.704450400560217,0.020053442624201185,0.0,-0.0278014032083473,69049.46981503876,0.0,-5.950893741791631,252.2619932554997,0.0,-5.794715382357741,94.17829997610824,0.0,3.5045690769320927,2171.9694381551044,0.0,-7.902348615878389,1495.3983755819056,0.0,-5.030999334584399,23650.433608968815,0.0,-7.45039482983685,759622.9307105857,-0.3478839645520205,0.013043540245107147,0.0,-4.27912046892449,22.938712295180206,0.0,-5.31923904374758,3582.1112713708594,0.0,-4.019494250002194,139.55775279395047,0.0,-1.906507677239898,854970.467197819,0.0,3063.314957672928,0.012974651025174038,961.5957426414271,0.005760758542724175,51.48371014289593,0.013830385350537343,5997.631650024908,39981.5529550658,0.07146096656348595,89387.27507977301,0.0755625268193846,0.019670668956703732,1672.430636467631,8287.208224484673,0.0041730504895508,0.0020458942756203117,0.004991689241138451,0.005498076780917486,3.1998089089179965e-06,969.9040971591891,14.432158181988695,129.27648820336077,4.4939875486842755,23260.12684027105,0.04908244775597339,0.028963265714947395,0.023459315811804594,-8.999224284563821,11.114635251307943,-4.946825637935785,11.419034822371456,0.0,-21.947598954968107,11.348130199828985,-5.617416481426516,8.148988481553838,8.541778985738324,-2.937608899047991,2.3232723946158345,3.350070054626012,3.3789765317460434,4.139197591750218,-0.2878498090009899,152.5430979886361,76.75642576156828,31.410016636576863,0.8568814380394094,0.9559880421737676,1.328935804485271,0.09509128331841496,1.7953109043674194,0.08819814117625695,12.314434539400873,0.3980285184997012,0.14037138000340435,0.15146807545277144,38.76750781717089,0.2931052064116146,3.100810807066205,0.017633157943731177,807.574278685719,0.4448294908888524
25,-38.2751348915474,1171.7817673912011,16886.477386016835,13278.656624048705,6618.479308989178,14047.256878111588,104842.44010629898,51658.77936251018,153980.4373284681,207447.7851222231,4919.233438697741,5347.853697289456,-4.054125182471866,0.2767863888183329,0.0,-3.690496217853916,47.22730155309592,0.0,-2.6239224285817166,482264.57556619943,0.0,-5.548306617495196,1.1456202113033556,0.0,-13.41804207489211,1168209.8026270478,0.0,-6.956740220622204,3910.823438815222,0.0,-8.363185193986894,64903.64082990831,0.0,-8.469837464648135,2454967.216128634,0.0,-5.154995954574172,836.0323957951313,0.0,-5.681949023092143,0.010290873212347668,0.0,-2.8882107654106086,3678960.483493013,0.0,-5.879274816596894,125.62466769413903,0.0,-5.191637648752189,2550.4545675779677,0.0,-4.566977341507787,1983.4906581721357,0.0,-3.221892122223769,217.63703380743573,0.0,-4.607141545578995,380378.545297516,0.0,-7.232879471253567,7571.764517200658,-7.056104902476447,31.167828285051982,0.0,-3.2984669825516777,15.99020702088733,0.0,-5.878860030341305,7919.18219468872,0.0,-3.840705296316895,3.3655033673908017,0.0,-3.183769211384786,484563.4755957192,0.0,5899.3556784586035,0.05579817234584366,25267.986475741753,0.8901766650264226,25.90273001096016,0.00847048924199147,7255.3627316788225,585.0709786645543,0.08074329834067337,23676.63016556396,0.4353572245485549,0.0005687633321159661,16154.366311054599,84.94278858568909,0.05064281059523598,0.01282896168109283,0.05924893805370747,0.02642167397487524,1.0842765997951175e-06,117.85132732490216,699.3728887195673,55379.600202338705,2.2150327098500857,168.64180950649066,0.00012602524058048193,0.6157913666478226,0.06625071751342647,-9.717922559215848,7.029135212070366,-3.894329399168335,3.5368797196776214,0.0,-21.454904172840283,9.397537740356668,-5.131555363497,8.674743741288165,5.884660914116708,6.919308244965518,2.108834199615425,5.276511587202124,2.9495975117484767,2.6255693248115355,-0.787844950932268,248.7599711483314,31.636706526545517,6.905398255761782,0.8607665754168913,0.3677479283384508,1.539116640060755,0.07386321830576079,1.8105087991983961,0.09999400980433723,30.194897250043056,0.16339131165502688,0.15956002712646195,0.43283957565388836,276.5477864225499,1.7872854181787465,161.56110872018817,4.186818895921481,4846.863842576955,2.125043604766102
26,-32.30546775752407,1238.6052244187158,16714.31796907853,9833.754063046072,4637.490696817025,18156.566034552478,76969.53660785535,39676.852526824005,155233.93295313578,239771.5669512766,7052.166568762828,20294.97032877769,-4.466961258449902,54.76158870528231,0.0,-2.315039466976632,76.31789248400067,0.0,-0.371041634886965,83563.43890079818,0.0,-3.568604288061132,256.3695609153426,0.0,-10.291286292251488,17709.208096507165,0.0,-7.549793163110669,3259.2128592254126,0.0,-0.6650501438066362,9328319.768468926,0.0,-8.764574147467583,8335453.399407893,0.0,-2.409651256897391,326490.98390318494,0.0,-6.089463918538716,47.80317535357828,0.0,-9.04509051931439,8169590.461599005,0.0,-4.653025570291085,405.75174486543875,0.0,-6.351784758261756,367.7753164681385,0.0,3.0379397724036385,8677.26983830854,0.0,-6.218568089131601,2046.586436492976,0.0,-1.4885249646672778,1970.127075436987,0.0,-1.7967799387686612,3165573.7572132773,-3.0317491210228145,4947.882779312178,0.0,-2.325690742009953,43.644819444282014,0.0,-5.444505753728211,3278.356577035054,0.0,-4.4174703834420805,11.09630511339886,0.0,-4.351201042506606,92553.17844783816,0.0,70283.26938813763,0.0018004747406550228,8106.642038709843,0.48420217914082925,28.782623898231872,0.0004485040523684201,1183.475784507518,127.08902637097846,0.062495992583255104,64554.349923857655,0.0007036375527503142,0.01702544586585382,5335.587195151644,8106.237752062584,0.0009640966280641349,7.0391620938108205e-06,0.002194161539102281,0.0013959354372127398,0.000764191052362394,95639.08123237625,2127.273516830993,11.039699626728476,0.011173245218397994,89946.35410454804,0.34876854093907583,0.02143736690293019,0.019504906850069597,-10.21496780301456,11.36890645506799,-5.306666725942255,11.338994582237149,0.0,-18.46221746683906,7.68668651199849,-4.759273819679961,6.5996364692644045,7.909347810661936,-4.556804650286031,1.4423100207499495,-4.602630811723775,2.291290429779151,2.177249433061629,-0.5175613219370697,137.3786927777926,33.58699196626381,24.30052695639974,1.1006433885102664,0.6467124006427618,1.480044843506547,0.06420283000052801,1.9271655996387695,0.09969207139568483,21.48462174605044,0.4482871601316531,0.2748792838176142,0.321843141546295,59.71688976703566,0.283980895083229,7.331285667250333,0.11750215084153699,2822.1465911341165,2.227917798669952
27,-25.36303841795376,1311.008837169797,15936.971911149893,9178.479393692316,2520.591161721143,4224.932771963317,142730.15912423225,44947.23358449788,111354.085632313,345493.220505381,5656.203511933371,26015.47890963636,-4.293896315239837,0.010507336924538932,0.0,-3.798053693074736,2525.526119004969,0.0,-8.51529058701786,2402096.0999384243,0.0,-3.69231534672118,19.442498510214712,0.0,-13.98109000136308,528778.4105266491,0.0,-7.093576163686889,6410.504002083743,0.0,-7.729439386331078,1305326.7135895768,0.0,-8.173938350847726,5064540.533698278,0.0,-4.905420171561837,76065.24260779908,0.0,-5.910288960450089,0.020886254082242643,0.0,-5.9915556026080905,5765.592225768504,0.0,-5.939900192567689,8635.103259713072,0.0,-5.967234337503204,3585.4333046990737,0.0,-0.7325832984518685,9999.999999999489,0.0,-4.937944654578772,1578.8759830786935,0.0,-7.135216305053742,682525.9488754591,0.0,-3.660560388922232,11038.111433015347,-5.323539393967792,15.43073444350459,0.0,-3.874364861851034,1418.703249936211,0.0,-5.388242031145943,0.01627344034748171,0.0,-4.182766647076516,6.869364333434135,0.0,-5.65197986036356,6510511.701313846,0.0,28903.772389002523,0.11185033080694533,69173.7378298501,0.02649891088183435,314.8527863583423,0.0018310575535215525,92.05457765473501,127.42939335502366,0.0035819561208519997,4124.099878975807,0.005408250487732086,0.00032073578548959947,14548.845730566192,18114.049164681794,0.0003779739021025361,1.0270046755223578e-06,0.001823725431877869,0.0017077537087640355,5.463770219421794e-06,5959.017048815645,807.4816862516186,1789.3575656907585,0.2574649584203866,7230.988035670848,0.00011409196652229199,0.29417460343659907,0.055143689154446465,-10.693713613526052,11.478520837612692,-8.079806437585248,11.51015437308215,0.0,-22.964259925745555,8.193616866546389,-9.552768651233691,7.666115698376019,-3.22096196493269,3.729200277856288,0.3815023877794737,0.5844875376802432,1.1907108658305738,1.2498290045176892,5.666231306292324,83.7083419541613,7.3872104450945155,27.53155815239028,1.0168877233648317,0.4309177618735715,2.301768338963835,0.07332553089993084,2.4242933813917356,0.07613240255473101,2.213514549656099,0.45357997492737345,0.2997011226818636,0.2130674666212762,61.8995200053235,0.26437073131706273,9.634980760807146,0.02259027801412871,1306.1190667428682,0.8164651122867491
28,-18.673033531354637,1315.9899051920393,17875.662208876875,10521.342098445055,1735.6605019256353,5008.324866669038,140688.02479869185,44807.68259433754,91635.13689007088,339070.89930203324,4766.26779114615,9942.817988949999,-4.220065228425459,0.010000049025338055,0.0,-3.275543825767066,138.21159243976024,0.0,-4.011046198199423,143172.33300029012,0.0,-4.207025694867954,0.013523531443062953,0.0,-9.675969328999,17134.991022753857,0.0,-7.08323646620929,1169.4458042357758,0.0,-8.698231219878233,12463.307634004164,0.0,-5.8003118333206185,1686826.7981776022,0.0,-1.7121330913495374,6061717.518472402,0.0,-5.824349279356672,0.03134036987272348,0.0,-6.921665561119511,5804879.876672623,0.0,-5.477916365928056,150.25126960997463,0.0,-5.848094783689182,41.62800218927492,0.0,1.3849952402347094,9999.999999999243,0.0,-4.655070045475735,558.8382732009743,0.0,-7.04031086185319,185056.21553523146,0.0,-3.3773434802702584,1262573.8996554846,-1.0617815736322864,814.3843015735464,0.0,-3.0020871236322155,61.38482787909017,0.0,-6.707745315613834,2.2870061453309103,0.0,-3.9934577850023967,1.550390428607064,0.0,-3.341787589598056,20819.196137331342,0.0,753.337369113889,0.11695305712196247,17220.963965278122,0.0011560519437127613,208.85296593168047,0.05794292324475185,1274.4105231767094,5613.513138412662,0.05047901979084385,2375.4789328420215,0.008219439313445872,0.011431018683745183,2485.980265717447,2665.6682444440266,0.00032362468506939477,0.00010773378142058565,0.002218683128146669,0.0006936918465110785,0.0009055869665666667,30901.926611442235,671.1001372164735,11.628137038413298,0.3635055594386296,12.645684143254032,0.001288011322466816,0.0153068238897176,0.10836656073734675,-10.940162301620386,10.961446104775831,-5.705764474580557,11.329128267986928,0.0,-21.112143270301388,9.144038597399923,-7.029032922548878,7.661281175536005,5.932558585980303,8.320375577335524,2.236549133570411,4.34639008780106,3.260958906493281,2.783466844965065,5.84851959464133,49.60587241509904,13.184286642113486,12.516582851949588,0.6227975191595306,0.3304328980400105,1.362577347985253,0.08196295405974328,1.8018559063961817,0.09982716094933507,21.801525242499608,0.5542775125603042,0.25568155757214006,0.12851643852044758,53.63813194615265,0.33356170843659555,8.598886156560948,0.12047713656457441,4245.244558980587,1.3252772190999678
29,-9.19595976548635,1189.296779032486,16902.10083111116,16298.618784233224,4513.205166579125,22778.498543140537,98360.99942146546,57259.585022977466,131955.25718075605,554838.3195261672,5750.502946053187,12776.063216546501,-4.241950614472553,0.010004578023942048,0.0,-5.024785957797825,6434.451881428788,0.0,-3.431480618116372,8852465.727817332,0.0,-5.043226856256644,1.304522461049696,0.0,-14.040704582672593,157732.2308239202,0.0,-7.123811915714263,2964.0128539051098,0.0,-8.065353564588502,8039108.655362729,0.0,-6.541667261526779,2649991.3282053317,0.0,-7.955159768736802,5514.798234210892,0.0,-5.88030388343395,0.013843603306086924,0.0,-2.796849826253128,52649.08162484757,0.0,-4.6204041776782265,0.9786668003640903,0.0,-5.792140336527224,16.5932041952075,0.0,1.5349522563547255,4131.481562455198,0.0,-4.993198583748207,345.8525484549709,0.0,-7.834924392192866,2628508.346856884,0.0,-5.478655898049181,126233.10303660388,-7.932266199379561,19.713507053628256,0.0,-2.3552087613153607,0.01086368031610045,0.0,-6.427463573284467,0.012085544003805087,0.0,-4.067197350764013,6.116864550323507,0.0,-2.961294515365379,1410374.554454527,0.0,93376.42705151852,0.06476965165797595,16552.682020298813,0.004615604894790702,163.20898093892956,0.0002051804634433658,19402.11879491946,11.065276941812828,0.021746017154518883,8534.789643182794,0.013639479754288647,0.0020665403443893443,2080.729567205096,219.04823284410048,0.0031937759985489777,0.012404010271056112,0.004037321040090804,0.0005878394019475201,0.024572615108089564,9815.27509963475,10.706600694773208,989.3321875126067,0.08402046108711837,423.00352077687023,0.0002960537891759569,0.008886778781411567,0.04858899263810129,-10.565887976285476,10.523436365537824,-6.190556412015009,11.494220540121235,0.0,-22.9130684138922,5.598643876498963,-8.538253511611595,4.718442521841338,2.7108269924999777,8.639375387508569,2.607905867455774,3.657144390824803,4.573632074240949,6.616016935213484,2.8537327242053894,135.73470530623138,53.31767028020471,17.81096567908112,1.2437747582819232,1.4196297624555623,1.4570101522632983,0.07276693164911445,1.9191577345279012,0.09863626273131842,8.961844755577475,0.43898406307807736,0.34242279406997744,0.05108614199004171,44.56093167976221,0.20874531177402947,7.458513284983261,0.12362424480047073,28692.56675230727,3.5043317103414227
